"danceability","energy","key"
0.176,0.0044,7
0.37,0.0808,7
0.752,0.246,9
0.343,0.146,7
0.285,0.0818,2
0.434,0.378,10
0.455,0.288,5
0.32,0.264,0
0.185,0.0057,3
0.12,0.0101,0
0.155,0.196,0
0.183,0.00237,0
0.0905,0.118,6
0.124,0.0101,0
0.501,0.798,0
0.315,0.72,2
0.401,0.798,9
0.414,0.454,9
0.498,0.681,0
0.327,0.741,9
0.576,0.809,0
0.461,0.749,7
0.481,0.275,9
0.551,0.725,11
0.652,0.72,2
0.394,0.568,11
0.598,0.746,10
0.719,0.561,5
0.508,0.665,7
0.233,0.824,3
0.292,0.617,6
0.335,0.869,1
0.276,0.865,1
0.32,0.455,1
0.299,0.632,4
0.27,0.762,1
0.0619,0.195,7
0.272,0.682,8
0.459,0.596,6
0.297,0.635,0
0.366,0.135,0
0.484,0.249,2
0.41,0.146,2
0.299,0.17,2
0.353,0.165,0
0.481,0.176,4
0.398,0.589,0
0.193,0.0866,3
0.439,0.203,7
0.815,0.483,2
0.585,0.395,10
0.536,0.294,1
0.372,0.456,4
0.493,0.794,9
0.863,0.0999,4
0.553,0.537,0
0.324,0.366,2
0.475,0.474,0
0.397,0.155,10
0.682,0.4,8
0.781,0.305,5
0.652,0.589,7
0.505,0.346,0
0.52,0.251,5
0.477,0.3,9
0.618,0.251,4
0.47,0.38,2
0.508,0.289,7
0.379,0.688,7
0.455,0.484,9
0.521,0.341,11
0.631,0.327,2
0.413,0.288,5
0.767,0.199,5
0.367,0.383,5
0.686,0.337,8
0.5,0.118,3
0.418,0.465,1
0.584,0.507,4
0.392,0.474,6
0.391,0.566,2
0.444,0.739,6
0.459,0.49,3
0.392,0.375,5
0.463,0.4,11
0.496,0.365,4
0.412,0.381,9
0.337,0.962,5
0.542,0.916,7
0.452,0.983,7
0.527,0.952,8
0.52,0.977,8
0.463,0.187,0
0.558,0.796,1
0.429,0.926,7
0.377,0.859,7
0.608,0.528,11
0.595,0.42,0
0.498,0.429,2
0.437,0.456,0
0.462,0.145,4
0.46,0.287,6
0.683,0.108,8
0.524,0.271,8
0.53,0.209,2
0.646,0.33,5
0.415,0.0548,1
0.454,0.304,1
0.636,0.239,11
0.63,0.302,10
0.561,0.925,3
0.458,0.751,9
0.432,0.943,10
0.401,0.933,10
0.574,0.896,10
0.429,0.732,4
0.533,0.92,11
0.465,0.848,9
0.431,0.831,0
0.438,0.663,2
0.539,0.838,4
0.475,0.884,10
0.57,0.724,9
0.494,0.854,7
0.408,0.846,1
0.545,0.566,5
0.66,0.658,3
0.687,0.841,3
0.267,0.863,0
0.42,0.874,9
0.559,0.878,9
0.349,0.963,4
0.453,0.891,1
0.408,0.801,1
0.659,0.821,8
0.417,0.522,9
0.555,0.884,3
0.403,0.736,3
0.518,0.784,4
0.411,0.893,11
0.57,0.873,9
0.376,0.258,5
0.579,0.262,9
0.331,0.203,5
0.543,0.244,2
0.476,0.244,9
0.588,0.21,5
0.278,0.203,5
0.418,0.282,2
0.529,0.248,2
0.339,0.193,0
0.248,0.283,6
0.209,0.0983,5
0.0944,0.174,10
0.237,0.154,1
0.349,0.172,11
0.3,0.146,9
0.359,0.122,4
0.409,0.139,5
0.53,0.277,2
0.714,0.638,4
0.251,0.222,8
0.177,0.229,8
0.267,0.148,8
0.391,0.192,8
0.296,0.204,0
0.237,0.591,3
0.344,0.396,0
0.591,0.629,4
0.558,0.65,4
0.631,0.5,4
0.515,0.591,4
0.59,0.383,5
0.519,0.37,9
0.616,0.436,9
0.603,0.53,0
0.58,0.513,9
0.627,0.419,4
0.616,0.407,0
0.183,0.524,3
0.143,0.264,3
0.273,0.135,2
0.38,0.496,1
0.301,0.429,8
0.303,0.153,4
0.223,0.335,1
0.173,0.0531,3
0.286,0.226,4
0.195,0.138,2
0.19,0.216,3
0.337,0.115,0
0.104,0.111,2
0.218,0.16,2
0.182,0.171,2
0.435,0.103,2
0.174,0.217,2
0.384,0.843,5
0.294,0.677,10
0.213,0.82,0
0.304,0.72,10
0.292,0.903,5
0.341,0.7,5
0.335,0.682,10
0.374,0.594,5
0.254,0.625,7
0.245,0.688,5
0.155,0.782,5
0.267,0.908,5
0.172,0.757,8
0.32,0.902,0
0.276,0.282,0
0.162,0.858,5
0.283,0.878,10
0.311,0.965,10
0.162,0.902,5
0.732,0.715,0
0.485,0.764,4
0.731,0.853,9
0.581,0.817,8
0.204,0.908,10
0.814,0.838,11
0.627,0.896,8
0.842,0.763,8
0.837,0.818,8
0.741,0.658,9
0.699,0.644,5
0.726,0.698,5
0.74,0.759,5
0.821,0.728,7
0.851,0.531,5
0.624,0.702,9
0.758,0.418,7
0.887,0.693,2
0.833,0.751,5
0.764,0.732,9
0.255,0.456,10
0.358,0.468,6
0.483,0.442,8
0.577,0.736,0
0.465,0.632,9
0.423,0.569,0
0.36,0.547,4
0.392,0.553,10
0.316,0.794,9
0.293,0.694,2
0.393,0.664,8
0.216,0.762,9
0.313,0.661,6
0.349,0.695,2
0.351,0.59,2
0.215,0.725,11
0.233,0.663,7
0.32,0.705,7
0.313,0.619,9
0.536,0.517,7
0.336,0.683,0
0.54,0.546,7
0.366,0.423,2
0.735,0.694,2
0.483,0.652,4
0.679,0.857,2
0.188,0.42,3
0.621,0.658,11
0.447,0.585,11
0.44,0.58,0
0.442,0.689,0
0.647,0.779,6
0.54,0.503,11
0.542,0.814,1
0.636,0.553,2
0.764,0.484,1
0.551,0.572,0
0.634,0.523,9
0.26,0.343,2
0.612,0.844,4
0.326,0.33,1
0.477,0.662,5
0.42,0.283,8
0.436,0.44,7
0.668,0.455,0
0.172,0.225,3
0.345,0.254,0
0.217,0.318,4
0.33,0.475,1
0.534,0.128,8
0.189,0.0806,10
0.578,0.169,8
0.396,0.069,5
0.347,0.125,10
0.269,0.0273,0
0.624,0.233,3
0.334,0.0317,1
0.307,0.104,1
0.331,0.0491,4
0.452,0.246,5
0.446,0.396,7
0.391,0.0962,2
0.602,0.13,5
0.145,0.9,11
0.142,0.893,8
0.174,0.903,0
0.2,0.886,1
0.365,0.838,9
0.153,0.904,2
0.168,0.905,10
0.196,0.834,6
0.523,0.858,6
0.73,0.624,7
0.625,0.88,1
0.833,0.659,1
0.791,0.74,1
0.702,0.8,6
0.686,0.685,1
0.674,0.759,10
0.658,0.872,11
0.787,0.678,1
0.614,0.776,2
0.742,0.743,4
0.741,0.657,10
0.771,0.765,11
0.47,0.869,0
0.505,0.837,9
0.374,0.795,7
0.53,0.585,9
0.58,0.851,0
0.367,0.459,2
0.704,0.824,9
0.583,0.684,4
0.463,0.693,5
0.49,0.695,11
0.378,0.678,4
0.364,0.606,9
0.429,0.867,0
0.544,0.503,5
0.456,0.261,10
0.456,0.419,10
0.724,0.414,2
0.733,0.651,0
0.526,0.493,9
0.554,0.311,9
0.575,0.419,0
0.451,0.534,9
0.463,0.49,10
0.491,0.252,0
0.468,0.0205,11
0.589,0.214,0
0.554,0.152,0
0.542,0.19,9
0.603,0.241,9
0.573,0.164,2
0.569,0.288,4
0.497,0.224,0
0.626,0.215,7
0.654,0.333,2
0.63,0.274,2
0.603,0.559,7
0.604,0.254,7
0.599,0.279,7
0.596,0.285,0
0.751,0.231,10
0.627,0.232,0
0.727,0.235,7
0.553,0.238,5
0.422,0.486,0
0.557,0.434,0
0.493,0.374,7
0.56,0.463,0
0.61,0.468,0
0.598,0.414,0
0.649,0.56,2
0.309,0.163,2
0.403,0.102,7
0.497,0.0993,2
0.51,0.133,7
0.371,0.171,7
0.483,0.0278,2
0.467,0.13,2
0.622,0.123,2
0.637,0.916,4
0.704,0.905,9
0.635,0.777,5
0.665,0.915,6
0.715,0.939,10
0.714,0.796,4
0.698,0.916,7
0.565,0.843,6
0.815,0.925,4
0.823,0.732,6
0.654,0.617,10
0.701,0.941,5
0.392,0.634,0
0.657,0.913,1
0.265,0.155,6
0.523,0.474,2
0.78,0.541,10
0.715,0.34,8
0.625,0.422,8
0.55,0.742,10
0.72,0.297,8
0.469,0.88,7
0.539,0.843,8
0.545,0.943,9
0.493,0.816,0
0.545,0.741,0
0.417,0.825,6
0.492,0.69,0
0.386,0.762,0
0.38,0.873,4
0.426,0.671,10
0.581,0.832,5
0.534,0.587,0
0.595,0.459,4
0.505,0.813,1
0.577,0.689,7
0.558,0.673,2
0.719,0.872,5
0.732,0.683,1
0.704,0.763,10
0.43,0.958,0
0.58,0.649,1
0.75,0.739,0
0.507,0.663,6
0.475,0.841,9
0.534,0.623,5
0.619,0.758,4
0.472,0.823,11
0.549,0.856,9
0.349,0.737,7
0.348,0.851,2
0.68,0.576,0
0.66,0.701,1
0.566,0.756,7
0.468,0.899,11
0.325,0.764,4
0.62,0.585,2
0.306,0.792,9
0.35,0.584,2
0.21,0.863,4
0.486,0.873,6
0.361,0.276,7
0.789,0.526,2
0.491,0.672,0
0.435,0.527,8
0.496,0.608,6
0.598,0.674,5
0.575,0.52,2
0.602,0.597,7
0.71,0.528,11
0.46,0.651,3
0.577,0.447,7
0.61,0.617,0
0.445,0.64,0
0.444,0.434,11
0.36,0.377,0
0.452,0.423,11
0.362,0.395,1
0.473,0.532,8
0.736,0.854,0
0.627,0.483,2
0.471,0.866,7
0.564,0.228,2
0.481,0.843,11
0.431,0.706,9
0.394,0.308,9
0.62,0.83,2
0.484,0.262,7
0.788,0.648,2
0.644,0.499,2
0.532,0.524,8
0.337,0.788,5
0.632,0.242,5
0.726,0.278,7
0.677,0.263,7
0.255,0.346,0
0.467,0.277,5
0.347,0.801,2
0.515,0.408,4
0.329,0.266,4
0.455,0.435,2
0.374,0.562,2
0.27,0.333,10
0.54,0.182,2
0.347,0.496,2
0.668,0.499,0
0.692,0.816,1
0.226,0.259,7
0.485,0.838,3
0.532,0.371,8
0.631,0.698,1
0.668,0.691,9
0.487,0.56,7
0.692,0.721,11
0.591,0.268,1
0.557,0.484,7
0.588,0.811,8
0.266,0.302,11
0.722,0.639,1
0.73,0.383,1
0.561,0.438,7
0.608,0.46,7
0.307,0.556,11
0.722,0.53,7
0.577,0.25,7
0.468,0.99,8
0.549,0.632,3
0.427,0.745,1
0.521,0.732,10
0.523,0.481,1
0.627,0.831,9
0.578,0.8,11
0.596,0.79,8
0.315,0.47,9
0.505,0.64,1
0.491,0.905,9
0.319,0.696,9
0.537,0.751,2
0.636,0.651,9
0.522,0.853,6
0.611,0.605,0
0.684,0.72,9
0.366,0.836,7
0.365,0.798,7
0.549,0.713,9
0.508,0.483,9
0.588,0.77,4
0.833,0.901,2
0.503,0.829,4
0.549,0.801,11
0.597,0.901,9
0.657,0.686,4
0.667,0.875,9
0.518,0.688,7
0.576,0.334,2
0.606,0.139,9
0.632,0.373,2
0.737,0.16,4
0.517,0.283,2
0.704,0.184,3
0.588,0.36,9
0.655,0.229,7
0.519,0.277,0
0.315,0.195,3
0.576,0.439,7
0.295,0.108,5
0.448,0.231,7
0.355,0.404,5
0.63,0.437,9
0.363,0.232,9
0.736,0.535,5
0.742,0.465,2
0.354,0.145,6
0.557,0.374,4
0.572,0.287,8
0.361,0.679,8
0.458,0.56,1
0.441,0.543,3
0.446,0.63,3
0.645,0.723,5
0.422,0.293,1
0.535,0.494,1
0.481,0.697,8
0.464,0.49,10
0.517,0.273,6
0.466,0.547,1
0.287,0.356,2
0.592,0.435,0
0.613,0.483,2
0.436,0.78,7
0.63,0.29,9
0.351,0.222,0
0.55,0.721,9
0.451,0.806,7
0.572,0.45,0
0.667,0.586,7
0.526,0.75,7
0.569,0.331,0
0.381,0.76,11
0.564,0.255,10
0.552,0.368,11
0.647,0.398,0
0.633,0.763,2
0.46,0.108,10
0.385,0.831,7
0.296,0.243,0
0.549,0.694,2
0.513,0.403,9
0.827,0.231,6
0.695,0.434,11
0.802,0.407,7
0.753,0.445,11
0.705,0.254,6
0.77,0.356,1
0.493,0.282,5
0.493,0.282,5
0.736,0.449,4
0.84,0.351,1
0.598,0.464,4
0.784,0.685,4
0.676,0.506,11
0.636,0.636,6
0.797,0.414,6
0.194,0.0532,10
0.218,0.0183,1
0.257,0.0901,1
0.265,0.0967,6
0.226,0.0674,1
0.0669,0.0339,8
0.637,0.344,5
0.583,0.577,7
0.517,0.602,2
0.467,0.484,4
0.528,0.395,9
0.487,0.584,11
0.594,0.409,2
0.668,0.61,4
0.59,0.641,4
0.587,0.67,7
0.594,0.88,7
0.186,0.98,6
0.303,0.926,9
0.361,0.935,6
0.4,0.656,2
0.199,0.986,7
0.155,0.865,9
0.329,0.967,9
0.206,0.963,9
0.162,0.628,2
0.308,0.884,9
0.624,0.515,6
0.318,0.954,8
0.431,0.968,1
0.403,0.93,7
0.358,0.877,0
0.404,0.981,8
0.359,0.383,4
0.294,0.903,8
0.181,0.548,10
0.323,0.925,3
0.366,0.905,4
0.236,0.916,1
0.261,0.917,1
0.533,0.92,9
0.868,0.838,7
0.795,0.764,9
0.76,0.791,2
0.408,0.569,4
0.779,0.769,2
0.384,0.708,11
0.674,0.536,10
0.826,0.708,11
0.481,0.569,0
0.463,0.763,1
0.638,0.752,3
0.508,0.735,8
0.582,0.701,7
0.612,0.81,11
0.54,0.591,7
0.497,0.544,9
0.671,0.443,1
0.582,0.606,0
0.525,0.856,9
0.467,0.534,7
0.531,0.723,2
0.585,0.522,7
0.653,0.702,11
0.599,0.483,7
0.611,0.264,10
0.282,0.0245,4
0.267,0.0158,9
0.204,0.0566,0
0.583,0.0605,0
0.0833,0.0192,2
0.178,0.0103,7
0.0885,0.0399,4
0.16,0.0168,4
0.198,0.0175,4
0.0694,0.0143,4
0.562,0.607,9
0.538,0.401,1
0.429,0.727,4
0.538,0.497,2
0.525,0.446,3
0.433,0.235,5
0.587,0.368,2
0.461,0.423,9
0.507,0.522,0
0.501,0.59,7
0.493,0.691,2
0.644,0.667,9
0.541,0.601,0
0.426,0.761,0
0.428,0.647,7
0.414,0.409,3
0.236,0.912,1
0.397,0.944,7
0.255,0.951,7
0.398,0.942,8
0.295,0.954,1
0.177,0.889,7
0.257,0.928,7
0.407,0.954,4
0.357,0.954,7
0.352,0.924,1
0.287,0.923,8
0.709,0.482,10
0.561,0.519,5
0.646,0.456,3
0.637,0.762,7
0.577,0.4,8
0.648,0.481,10
0.481,0.562,6
0.703,0.503,9
0.438,0.548,10
0.626,0.515,7
0.562,0.49,6
0.719,0.427,7
0.644,0.567,9
0.819,0.446,9
0.669,0.715,9
0.774,0.47,2
0.78,0.578,7
0.839,0.436,2
0.632,0.247,7
0.684,0.619,6
0.848,0.6,2
0.708,0.461,0
0.799,0.675,0
0.532,0.365,9
0.676,0.648,9
0.513,0.356,7
0.545,0.4,9
0.812,0.63,2
0.756,0.553,2
0.726,0.578,7
0.704,0.572,9
0.741,0.45,7
0.766,0.585,9
0.798,0.522,2
0.63,0.301,7
0.734,0.763,9
0.71,0.268,9
0.773,0.558,7
0.707,0.431,7
0.754,0.709,9
0.667,0.268,2
0.86,0.487,9
0.678,0.574,2
0.603,0.116,9
0.418,0.092,0
0.462,0.116,1
0.666,0.273,4
0.637,0.132,10
0.645,0.0747,6
0.656,0.145,9
0.367,0.049,10
0.682,0.216,10
0.59,0.184,5
0.779,0.0288,9
0.68,0.0814,11
0.586,0.0526,7
0.581,0.0667,0
0.492,0.0385,9
0.536,0.184,4
0.442,0.176,3
0.604,0.0923,0
0.81,0.111,2
0.62,0.0329,10
0.495,0.0995,8
0.424,0.109,0
0.542,0.129,3
0.608,0.121,5
0.532,0.0264,10
0.608,0.367,8
0.435,0.0695,0
0.496,0.0463,4
0.41,0.0295,4
0.613,0.132,5
0.437,0.0523,9
0.48,0.111,1
0.401,0.121,3
0.586,0.17,3
0.66,0.192,9
0.637,0.238,6
0.574,0.089,3
0.594,0.0958,10
0.557,0.0933,0
0.405,0.139,0
0.659,0.365,0
0.673,0.2,7
0.578,0.154,3
0.488,0.127,5
0.437,0.0377,3
0.554,0.442,2
0.665,0.711,2
0.556,0.489,7
0.516,0.603,7
0.62,0.793,2
0.472,0.18,0
0.497,0.501,7
0.432,0.436,7
0.545,0.526,0
0.537,0.546,5
0.494,0.533,4
0.556,0.118,2
0.56,0.902,9
0.464,0.906,7
0.576,0.921,11
0.274,0.78,9
0.409,0.873,6
0.599,0.243,9
0.64,0.101,7
0.528,0.236,2
0.301,0.0822,2
0.369,0.147,0
0.393,0.422,9
0.477,0.0757,0
0.505,0.201,6
0.391,0.2,4
0.486,0.0354,2
0.53,0.545,8
0.327,0.438,7
0.43,0.372,2
0.333,0.349,3
0.539,0.38,10
0.591,0.42,3
0.442,0.492,2
0.374,0.289,7
0.597,0.52,8
0.402,0.421,7
0.352,0.308,8
0.451,0.638,2
0.511,0.398,2
0.166,0.106,7
0.337,0.906,9
0.332,0.777,0
0.264,0.813,2
0.59,0.652,9
0.256,0.984,9
0.545,0.029,9
0.294,0.976,11
0.275,0.469,0
0.493,0.426,9
0.593,0.888,7
0.548,0.587,5
0.538,0.339,0
0.661,0.715,0
0.646,0.581,1
0.377,0.749,0
0.639,0.822,9
0.679,0.44,10
0.789,0.821,9
0.606,0.74,7
0.617,0.584,7
0.525,0.51,11
0.355,0.52,5
0.487,0.207,0
0.711,0.846,9
0.597,0.756,8
0.384,0.617,7
0.557,0.651,9
0.605,0.627,3
0.56,0.461,0
0.427,0.672,6
0.342,0.893,10
0.768,0.321,0
0.609,0.861,0
0.711,0.646,0
0.753,0.439,7
0.617,0.84,10
0.711,0.159,7
0.648,0.308,11
0.721,0.756,8
0.691,0.571,10
0.651,0.204,11
0.758,0.425,7
0.568,0.285,9
0.483,0.43,0
0.33,0.206,6
0.42,0.201,4
0.641,0.337,0
0.68,0.782,4
0.658,0.788,9
0.61,0.417,9
0.635,0.255,4
0.492,0.703,4
0.663,0.495,4
0.656,0.261,2
0.66,0.757,4
0.63,0.33,4
0.8,0.483,9
0.545,0.697,9
0.154,0.578,9
0.366,0.35,0
0.226,0.428,7
0.616,0.159,5
0.312,0.19,4
0.127,0.085,5
0.134,0.12,3
0.473,0.357,9
0.384,0.303,1
0.235,0.271,8
0.328,0.153,9
0.299,0.0649,6
0.341,0.211,2
0.274,0.13,0
0.444,0.214,4
0.339,0.181,7
0.551,0.176,8
0.412,0.211,2
0.285,0.0093,8
0.434,0.328,9
0.289,0.308,4
0.268,0.00596,4
0.404,0.117,11
0.375,0.0512,3
0.762,0.672,0
0.81,0.22,1
0.881,0.395,7
0.63,0.247,0
0.776,0.244,9
0.787,0.637,7
0.505,0.452,7
0.622,0.28,0
0.683,0.237,7
0.639,0.545,7
0.703,0.321,7
0.661,0.214,7
0.741,0.177,7
0.85,0.53,0
0.608,0.282,5
0.365,0.362,9
0.604,0.293,2
0.822,0.138,5
0.638,0.652,5
0.432,0.311,11
0.557,0.331,5
0.598,0.0573,5
0.738,0.0976,6
0.524,0.24,7
0.648,0.137,9
0.394,0.565,10
0.474,0.536,2
0.654,0.272,5
0.449,0.104,0
0.688,0.0493,1
0.527,0.799,8
0.696,0.447,5
0.477,0.588,0
0.376,0.363,4
0.455,0.212,5
0.507,0.162,7
0.357,0.36,0
0.471,0.132,5
0.37,0.47,4
0.547,0.374,2
0.416,0.077,11
0.514,0.293,7
0.497,0.254,7
0.456,0.285,9
0.382,0.829,4
0.23,0.841,2
0.314,0.795,0
0.615,0.711,9
0.299,0.634,9
0.209,0.753,8
0.43,0.709,7
0.371,0.688,2
0.22,0.661,2
0.151,0.625,10
0.306,0.714,9
0.386,0.656,11
0.267,0.681,2
0.594,0.231,7
0.516,0.834,11
0.438,0.685,4
0.528,0.491,11
0.439,0.735,0
0.514,0.734,5
0.389,0.753,9
0.48,0.867,2
0.518,0.467,9
0.515,0.594,9
0.651,0.557,11
0.83,0.869,7
0.686,0.755,1
0.484,0.773,6
0.534,0.907,1
0.525,0.816,2
0.599,0.576,11
0.627,0.896,8
0.602,0.855,9
0.48,0.703,5
0.683,0.912,10
0.563,0.728,2
0.709,0.701,6
0.54,0.649,8
0.613,0.798,1
0.686,0.828,1
0.451,0.693,1
0.637,0.68,11
0.65,0.644,9
0.586,0.75,1
0.882,0.545,10
0.652,0.664,0
0.472,0.74,8
0.352,0.984,2
0.449,0.638,4
0.316,0.917,1
0.655,0.856,5
0.341,0.824,1
0.66,0.828,10
0.497,0.59,7
0.48,0.691,10
0.351,0.925,7
0.304,0.842,8
0.474,0.332,10
0.443,0.25,7
0.548,0.317,10
0.453,0.334,5
0.279,0.167,2
0.554,0.309,4
0.44,0.521,2
0.525,0.331,3
0.397,0.147,2
0.597,0.303,9
0.565,0.298,3
0.595,0.325,10
0.262,0.0648,7
0.571,0.792,11
0.531,0.765,9
0.561,0.663,4
0.587,0.822,2
0.588,0.815,10
0.702,0.541,2
0.547,0.693,11
0.519,0.822,11
0.635,0.674,11
0.559,0.81,9
0.38,0.741,11
0.591,0.717,2
0.354,0.851,9
0.626,0.69,4
0.569,0.568,4
0.439,0.348,2
0.471,0.214,9
0.432,0.685,7
0.427,0.188,6
0.396,0.21,2
0.588,0.283,7
0.556,0.46,4
0.446,0.121,0
0.33,0.0739,5
0.74,0.37,7
0.692,0.45,0
0.59,0.333,10
0.578,0.508,8
0.479,0.323,9
0.788,0.263,0
0.704,0.625,9
0.639,0.321,2
0.731,0.682,4
0.468,0.109,7
0.834,0.457,7
0.589,0.354,3
0.527,0.706,6
0.358,0.629,1
0.502,0.81,2
0.426,0.656,10
0.411,0.738,7
0.333,0.764,0
0.431,0.833,11
0.457,0.886,2
0.401,0.812,7
0.534,0.838,4
0.691,0.304,4
0.193,0.667,2
0.5,0.221,9
0.554,0.271,8
0.376,0.246,9
0.502,0.488,7
0.388,0.28,3
0.243,0.281,9
0.25,0.241,7
0.384,0.433,6
0.31,0.322,5
0.34,0.272,9
0.605,0.72,9
0.605,0.739,7
0.484,0.9,9
0.716,0.789,4
0.499,0.783,7
0.468,0.94,9
0.531,0.44,4
0.385,0.671,7
0.826,0.593,0
0.627,0.489,2
0.614,0.855,4
0.45,0.857,11
0.672,0.803,11
0.673,0.259,2
0.565,0.256,5
0.455,0.157,11
0.385,0.256,2
0.498,0.249,8
0.426,0.299,8
0.409,0.276,2
0.509,0.205,5
0.292,0.265,9
0.365,0.192,5
0.567,0.782,7
0.613,0.61,7
0.485,0.787,9
0.651,0.459,9
0.589,0.667,9
0.503,0.699,7
0.533,0.754,4
0.705,0.447,9
0.583,0.796,4
0.613,0.162,7
0.615,0.69,0
0.707,0.394,9
0.575,0.245,4
0.462,0.13,2
0.507,0.185,10
0.564,0.164,9
0.46,0.101,1
0.264,0.191,2
0.681,0.203,4
0.542,0.655,11
0.469,0.163,6
0.452,0.268,4
0.543,0.156,2
0.656,0.265,4
0.563,0.425,1
0.431,0.251,8
0.44,0.433,4
0.191,0.00754,0
0.748,0.567,0
0.294,0.443,6
0.55,0.405,10
0.66,0.318,2
0.651,0.217,5
0.341,0.918,8
0.772,0.827,7
0.739,0.683,7
0.509,0.917,2
0.709,0.639,1
0.719,0.724,2
0.689,0.67,0
0.553,0.8,9
0.439,0.383,7
0.516,0.5,9
0.366,0.49,4
0.584,0.159,7
0.388,0.474,2
0.392,0.347,4
0.391,0.0509,2
0.677,0.0442,8
0.276,0.00618,9
0.128,0.679,5
0.318,0.715,7
0.589,0.675,4
0.168,0.393,9
0.301,0.77,0
0.065,0.931,4
0.449,0.669,9
0.687,0.934,7
0.687,0.783,9
0.562,0.536,11
0.724,0.93,2
0.788,0.598,6
0.444,0.394,7
0.667,0.233,7
0.499,0.299,5
0.476,0.386,5
0.475,0.0736,11
0.676,0.0677,6
0.751,0.285,6
0.492,0.159,8
0.547,0.727,0
0.285,0.0677,7
0.426,0.642,10
0.572,0.254,7
0.63,0.108,5
0.425,0.524,0
0.477,0.778,7
0.429,0.528,5
0.7,0.668,0
0.567,0.659,7
0.442,0.659,4
0.669,0.44,0
0.552,0.567,7
0.512,0.356,4
0.339,0.0973,4
0.346,0.2,9
0.505,0.118,0
0.424,0.183,0
0.236,0.606,7
0.531,0.652,10
0.708,0.486,7
0.168,0.384,6
0.333,0.715,2
0.57,0.661,0
0.381,0.55,4
0.295,0.53,9
0.401,0.667,0
0.389,0.66,7
0.403,0.609,6
0.0821,0.508,4
0.264,0.582,9
0.363,0.368,10
0.681,0.722,7
0.728,0.781,10
0.66,0.384,1
0.721,0.444,6
0.78,0.523,1
0.563,0.564,2
0.585,0.474,4
0.685,0.626,1
0.756,0.665,1
0.419,0.486,9
0.412,0.171,7
0.456,0.732,4
0.639,0.716,11
0.325,0.721,2
0.482,0.902,7
0.439,0.839,9
0.475,0.885,7
0.445,0.83,7
0.615,0.703,4
0.33,0.76,11
0.563,0.491,7
0.502,0.342,10
0.419,0.15,3
0.622,0.312,7
0.489,0.0557,3
0.495,0.384,0
0.588,0.222,9
0.655,0.387,11
0.722,0.45,7
0.607,0.14,0
0.508,0.276,7
0.294,0.0623,11
0.44,0.165,5
0.266,0.0537,0
0.622,0.461,7
0.412,0.349,11
0.597,0.218,7
0.548,0.194,6
0.565,0.446,7
0.303,0.169,10
0.194,0.21,7
0.698,0.513,0
0.305,0.262,1
0.434,0.0904,9
0.521,0.483,0
0.449,0.454,5
0.305,0.0701,6
0.514,0.397,4
0.125,0.169,0
0.336,0.141,5
0.271,0.163,2
0.358,0.0744,10
0.192,0.176,10
0.598,0.776,9
0.648,0.686,1
0.639,0.51,7
0.548,0.791,9
0.529,0.775,7
0.535,0.895,6
0.626,0.808,7
0.572,0.457,2
0.595,0.774,7
0.566,0.924,0
0.558,0.167,7
0.677,0.922,4
0.787,0.729,10
0.499,0.397,3
0.117,0.634,2
0.362,0.751,2
0.66,0.205,4
0.532,0.8,2
0.123,0.702,11
0.321,0.781,2
0.422,0.943,0
0.433,0.736,11
0.384,0.0475,11
0.292,0.976,9
0.353,0.909,1
0.241,0.812,4
0.31,0.828,6
0.264,0.746,11
0.254,0.231,1
0.215,0.515,9
0.425,0.902,2
0.509,0.838,0
0.423,0.815,7
0.442,0.93,6
0.584,0.89,9
0.355,0.615,0
0.565,0.793,9
0.578,0.968,2
0.421,0.796,9
0.54,0.844,0
0.463,0.305,10
0.439,0.819,4
0.271,0.886,7
0.733,0.84,5
0.447,0.887,5
0.404,0.872,9
0.476,0.827,7
0.508,0.86,2
0.671,0.705,9
0.487,0.829,0
0.659,0.794,9
0.687,0.867,4
0.442,0.725,11
0.16,0.884,9
0.343,0.148,7
0.55,0.556,2
0.708,0.267,1
0.615,0.472,1
0.73,0.315,0
0.674,0.106,1
0.595,0.48,6
0.513,0.668,2
0.679,0.261,2
0.605,0.498,0
0.323,0.434,2
0.582,0.66,7
0.541,0.706,9
0.473,0.718,5
0.335,0.454,10
0.543,0.689,8
0.482,0.741,2
0.542,0.878,9
0.547,0.373,5
0.574,0.647,9
0.63,0.515,7
0.366,0.842,9
0.439,0.665,10
0.541,0.722,2
0.585,0.464,7
0.547,0.667,2
0.696,0.79,2
0.359,0.841,2
0.734,0.723,4
0.181,0.253,7
0.337,0.589,2
0.522,0.683,9
0.415,0.329,0
0.497,0.252,9
0.604,0.419,11
0.208,0.118,5
0.171,0.157,6
0.795,0.688,10
0.695,0.577,10
0.575,0.336,10
0.517,0.815,7
0.554,0.31,6
0.5,0.612,9
0.453,0.312,0
0.52,0.264,0
0.645,0.558,7
0.581,0.233,7
0.367,0.26,7
0.741,0.308,4
0.544,0.397,2
0.244,0.169,9
0.483,0.665,2
0.58,0.5,0
0.491,0.419,7
0.396,0.00396,9
0.71,0.752,4
0.643,0.732,9
0.506,0.465,3
0.586,0.778,4
0.551,0.476,7
0.67,0.717,7
0.59,0.972,11
0.607,0.848,4
0.647,0.551,7
0.357,0.36,4
0.432,0.503,7
0.539,0.729,7
0.642,0.715,8
0.65,0.578,8
0.703,0.755,8
0.691,0.629,8
0.819,0.644,6
